family,method,n,row_qerr_gm,qerr_improvement_pct,beats_stale_qerr_frac,fresh_plan_match_frac,fresh_root_match_frac,fresh_scan_match_frac,fresh_join_match_frac,stale_fresh_changed_queries,plan_recovery_frac,new_plan_deviation_frac
all,stale,84,34.76983264471816,0.0,0.0,0.5238095238095238,0.6071428571428571,0.5238095238095238,0.6904761904761905,40,0.0,0.0
all,isomer,84,2.397654447079866,93.1042105621291,1.0,0.9404761904761905,0.9523809523809523,0.9404761904761905,0.9642857142857143,40,0.875,0.0
all,oasis,84,2.671377939461217,92.31696635771118,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,40,0.925,0.0
all,oasis_projected,84,2.0553736736387034,94.08862937408779,1.0,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9761904761904762,40,0.95,0.045454545454545456
all,oasis_soft_projection,84,2.093841348421139,93.97799417151003,1.0,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,40,0.95,0.0
all,hybrid,84,2.0809059926460276,94.01519698438314,1.0,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9761904761904762,40,0.95,0.045454545454545456
all,aggressive_hybrid,84,2.1048175948828214,93.94642586753271,1.0,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9761904761904762,40,0.95,0.045454545454545456
all,calibrated_hybrid,84,2.083080538696417,94.00894286727936,1.0,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9761904761904762,40,0.95,0.045454545454545456
all,fresh,84,1.3332099865100766,96.16561287443353,1.0,1.0,1.0,1.0,1.0,40,1.0,0.0
scan,stale,28,35.55114728547141,0.0,0.0,0.75,0.75,0.75,1.0,7,0.0,0.0
scan,isomer,28,2.4871686789602934,93.00397070454962,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,7,0.8571428571428571,0.0
scan,oasis,28,2.7408496279498453,92.29040456573412,0.9642857142857143,1.0,1.0,1.0,1.0,7,1.0,0.0
scan,oasis_projected,28,2.1281756615863174,94.0137637626788,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,7,1.0,0.047619047619047616
scan,oasis_soft_projection,28,2.166914536680059,93.90479716651618,1.0,1.0,1.0,1.0,1.0,7,1.0,0.0
scan,hybrid,28,2.1547665876280604,93.93896750975279,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,7,1.0,0.047619047619047616
scan,aggressive_hybrid,28,2.179814395562987,93.86851181465583,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,7,1.0,0.047619047619047616
scan,calibrated_hybrid,28,2.1588268527273713,93.92754659816671,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,7,1.0,0.047619047619047616
scan,fresh,28,1.3644209003212644,96.16209038384858,1.0,1.0,1.0,1.0,1.0,7,1.0,0.0
join,stale,28,35.55114728547141,0.0,0.0,0.25,0.5,0.25,0.5,21,0.0,0.0
join,isomer,28,2.4871686789602934,93.00397070454962,1.0,0.9285714285714286,0.9642857142857143,0.9285714285714286,0.9642857142857143,21,0.9047619047619048,0.0
join,oasis,28,2.7408496279498453,92.29040456573412,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,21,0.9047619047619048,0.0
join,oasis_projected,28,2.1281756615863174,94.0137637626788,1.0,0.9285714285714286,0.9642857142857143,0.9285714285714286,0.9642857142857143,21,0.9523809523809523,0.14285714285714285
join,oasis_soft_projection,28,2.166914536680059,93.90479716651618,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,21,0.9523809523809523,0.0
join,hybrid,28,2.1547665876280604,93.93896750975279,1.0,0.9285714285714286,0.9642857142857143,0.9285714285714286,0.9642857142857143,21,0.9523809523809523,0.14285714285714285
join,aggressive_hybrid,28,2.179814395562987,93.86851181465583,1.0,0.9285714285714286,0.9642857142857143,0.9285714285714286,0.9642857142857143,21,0.9523809523809523,0.14285714285714285
join,calibrated_hybrid,28,2.1588268527273713,93.92754659816671,1.0,0.9285714285714286,0.9642857142857143,0.9285714285714286,0.9642857142857143,21,0.9523809523809523,0.14285714285714285
join,fresh,28,1.3644209003212644,96.16209038384858,1.0,1.0,1.0,1.0,1.0,21,1.0,0.0
join_dim_filter,stale,28,33.25833931253482,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,12,0.0,0.0
join_dim_filter,isomer,28,2.22817499759249,93.3004021137258,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,12,0.8333333333333334,0.0
join_dim_filter,oasis,28,2.537672578770258,92.36981571772638,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,12,0.9166666666666666,0.0
join_dim_filter,oasis_projected,28,1.9171558728739184,94.23556343310455,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,12,0.9166666666666666,0.0
join_dim_filter,oasis_soft_projection,28,1.9550044462648473,94.12176167939924,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,12,0.9166666666666666,0.0
join_dim_filter,hybrid,28,1.940693348639907,94.164791782287,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,12,0.9166666666666666,0.0
join_dim_filter,aggressive_hybrid,28,1.9624760431728083,94.09929634570429,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,12,0.9166666666666666,0.0
join_dim_filter,calibrated_hybrid,28,1.9394677466758792,94.16847687898563,1.0,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,12,0.9166666666666666,0.0
join_dim_filter,fresh,28,1.2729136617688093,96.17264815958788,1.0,1.0,1.0,1.0,1.0,12,1.0,0.0
